6oq5_E		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G	_5_E_10_E_5_F_16_C_5_E_4_b_1_E_8_E	0-7	2-9	DEECDbFGbGFhHbFCbIC	BAEEFCEbEE	0.861
2qqk_H		_0_D_0_-_4_E_8_E_0_-_7_C_4_D_2_b_7_F_0_-_4_G_1_b_0_-_7_G_2_F_2_h_0_H_0_-_4_b_1_F_3_C_0_-_1_b_5_I_0_-_12_C	_0_D_3_A_5_G_7_F_5_G_4_C_7_E_0_-_4_E_4_b_1_G_5_b_3_C_3_D_8_D_0_-_4_J_4_C_0_b_5_B_3_A_5_H_1_b_6_E_0_b_4_B	0-18	0-23	DEECDbFGbGFhHbFCbIC	DAGFGCEEbGbCDDJCbBAHbEbB	0.502
7deo_A		_0_D_0_-_4_E_0_-_8_E_7_C_4_D_2_b_7_F_0_-_4_G_1_b_7_G_0_-_0_-_0_-_0_-_2_F_2_h_0_H_4_b_1_F_0_-_3_C_0_-_1_b_5_I_0_-_12_C	_0_D_3_A_5_G_3_b_1_F_6_E_6_B_1_b_3_E_0_b_1_E_4_b_1_G_9_A_3_D_12_C_2_C_5_F_0_-_12_E_0_-_6_D_3_A_7_E_2_E_4_b_1_F_6_A_3_E	0-18	0-26	DEECDbFGbGFhHbFCbIC	DAGbFEBbEbEbGADCCFEDAEEbFAE	0.437
4ztp_L		_0_D_4_E_8_E_7_C_0_-_4_D_0_-_2_b_7_F_4_G_0_-_1_b_7_G_2_F_2_h_0_H_4_b_1_F_0_-_3_C_0_-_1_b_5_I_12_C	_2_D_4_F_7_E_6_D_3_A_7_E_2_E_4_b_1_F_1_C_2_B_0_-_6_E_6_D_3_c_3_J_0_-_3_E_2_A_4_D_9_I_0_d_3_G_2_G	0-18	1-22	DEECDbFGbGFhHbFCbIC	CDFEDAEEbFCBEDcJEADIdGGc	0.523
3jcm_B		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_1_b_5_I_0_-_12_C	_5_D_5_D_5_D_8_C_5_D_0_-_4_E_4_F_0_-_5_E_5_E_0_-_3_E_0_-_8_D_7_C_2_b_2_D_5_D_5_C	0-18	16-31	DEECDbFGbGFhHbFCbIC	hhjkctmEEDAEEDECDDDCDEFEEEDCbDDCEDC	0.592
2zgp_A		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H	_4_E_14_E_5_G_4_F_9_C_1_c_7_F_3_E_0_-_2_F_6_F_0_-_10_G	0-12	2-12	DEECDbFGbGFhHbFCbIC	GHEEGFCcFEFFG	0.662
5kzf_A		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_0_-_1_b_0_-_7_G_0_-_2_F_2_h_0_-_0_H_4_b_1_F_0_-_3_C_0_-_1_b_0_-_5_I_12_C	_13_C_4_D_7_G_5_D_5_E_1_c_15_D_4_E_5_b_9_b_4_i_1_d_1_e_7_D_7_h_40_j_5_E_9_g_6_F_7_c_4_E_5_j_8_e_4_l_7_F_4_D	0-18	3-28	DEECDbFGbGFhHbFCbIC	GEFCDGDEcDEbbideDhjEgFcEjelFDcomjEA	0.414
6j71_B		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_0_-_4_G_1_b_7_G_2_F_2_h_0_H_0_-_4_b_1_F_0_-_3_C_1_b_5_I_0_-_12_C	_7_E_2_E_9_E_6_B_2_D_0_-_3_C_3_B_5_G_3_b_0_-_1_F_0_-_5_G_5_B_1_b_3_E_0_b_1_E_4_b_1_G_2_b_9_E	0-18	6-25	DEECDbFGbGFhHbFCbIC	BCFEDAEEEBDCBGbFGBbEbEbGbE	0.664
7xw6_L		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H	_0_A_3_C_5_E_11_D_6_D_0_-_12_E_2_E_4_b_2_G_4_D_0_-_2_D	0-12	0-10	DEECDbFGbGFhHbFCbIC	ACEDDEEbGDD	0.589
7y5l_E		_0_D_0_-_4_E_8_E_7_C_4_D_2_b_7_F_0_-_0_-_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_0_-_3_C_1_b_5_I_0_-_12_C	_4_D_4_E_6_E_5_E_4_D_5_D_0_-_1_E_5_D_14_A_5_I_0_-_4_H_6_E_0_-_5_J_0_-_15_H_2_D_8_C_0_-_6_E_5_E_4_D	0-18	11-29	DEECDbFGbGFhHbFCbIC	CEFGHEDFGEEDEEEDDEDAIHEJHDCEED	0.543
7zt5_D		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_0_-_4_b_1_F_0_-_3_C_1_b_5_I	_3_D_4_F_6_F_6_E_3_D_0_-_2_E_4_E_4_b_1_G_5_B_0_-_3_E_8_D_0_-_6_E_16_A_3_D_0_b_1_I	0-17	1-17	DEECDbFGbGFhHbFCbIC	ADFFEDEEbGBEDEADbI	0.651
6qp7_A		_8_E_7_C_4_D_2_b_7_F_4_G_1_b_0_-_0_-_7_G_2_F_0_-_2_h_0_H_4_b_1_F_0_-_0_-_3_C_0_-_0_-_0_-_1_b_5_I_12_C	_0_C_8_B_8_D_0_b_1_F_1_E_3_b_6_B_4_h_11_G_4_E_6_E_7_b_20_D_4_b_2_F_7_D_2_B_4_C_2_A_12_G_2_H_1_b_6_H_17_D	2-18	0-24	DEECDbFGbGFhHbFCbIC	CBDbFEbBhGEEbDbFDBCAGHbHDAAEFGhCCbbhACJIIJDDDccCCbFEbFCBBbFJ	0.494
6s6z_H		_0_D_0_-_4_E_0_-_8_E_7_C_4_D_2_b_7_F_4_G_1_b_0_-_7_G_2_F_2_h_0_H_4_b_1_F_0_-_3_C_1_b_5_I_12_C	_10_C_3_g_7_E_10_g_5_E_7_C_5_C_28_h_2_F_2_E_6_b_0_H_2_G_8_D_0_-_10_H_0_-_11_I_4_B_6_C_0_-_3_E_2_E	0-18	42-61	DEECDbFGbGFhHbFCbIC	bAAABGbDbBIdEEECIdBEJJGHHAFFCCADjBiDbmDkBcCgEgECChFEbHGDHIBCEEEAEdceHHHGHGGbILebIbIBDAHHIHFF	0.576
6iyy_A		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_0_-_2_h_0_H_4_b_1_F_0_-_3_C_1_b_5_I_12_C	_0_E_5_E_2_F_2_F_6_F_0_b_1_E_4_E_0_-_4_F_6_D_2_D_0_-_3_E_0_-_6_E_9_A_7_D_0_-_5_E_8_C	0-18	0-16	DEECDbFGbGFhHbFCbIC	EEFFFbEEFDDEEADECEEEEEEECDEEFc	0.566
4n0y_L		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_0_-_0_-_2_h_0_H_4_b_1_F_3_C_0_-_0_-_0_-_1_b_5_I_12_C	_3_C_5_E_10_E_0_-_6_D_0_-_12_E_2_E_4_b_1_H_4_D_2_D_8_D_3_d_3_J_0_-_4_E_2_B_3_B_3_A_5_H_1_e_3_F_2_F	0-18	1-21	DEECDbFGbGFhHbFCbIC	ACEEDEEbHDDDdJEBBAHeFF	0.513
4k94_H		_0_D_0_-_4_E_0_-_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_0_-_2_h_0_H_4_b_1_F_3_C_1_b_0_-_0_-_5_I_12_C	_0_D_3_A_5_G_3_b_1_F_5_G_4_C_0_-_7_E_4_E_4_b_1_H_2_D_3_D_0_-_8_D_0_-_3_G_4_C_0_b_6_A_3_A_5_E_9_E	0-18	0-20	DEECDbFGbGFhHbFCbIC	DAGbFGCEEbHDDDGCbAAEEE	0.524
4hjj_H		_0_D_0_-_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_0_-_2_F_0_-_2_h_0_H_4_b_1_F_0_-_3_C_0_-_0_-_1_b_5_I_12_C	_0_D_3_A_5_G_9_F_6_F_3_C_4_b_0_D_5_E_4_b_1_G_5_C_3_D_10_C_3_B_5_G_3_b_2_E_5_G_4_C_7_E_4_E_4_b_1_G_8_C	0-18	0-24	DEECDbFGbGFhHbFCbIC	DAGFFCbDEbGCDCBGbEGCEEbGCDDJCbBAIEbE	0.561
7c72_A		_0_D_0_-_0_-_4_E_8_E_7_C_0_-_4_D_2_b_7_F_0_-_4_G_1_b_7_G_2_F_0_-_2_h_0_H_4_b_0_-_1_F_0_-_3_C_0_-_1_b_0_-_0_-_0_-_5_I_0_-_12_C	_6_D_7_B_18_B_5_E_4_E_4_C_6_A_4_B_0_-_2_F_6_E_5_E_0_-_14_E_5_F_16_D_13_f_4_E_8_d_8_l_8_D_1_k_5_D_5_f_2_b_3_c_7_f_1_f_4_E_8_i_6_E	0-18	22-50	DEECDbFGbGFhHbFCbIC	eEGbGCbEGDAGIJbDFFGJGEDBBEECABFEEEFDfEdlDkDfbcffEiEl	0.389
2y23_A		_0_D_0_-_4_E_8_E_0_-_7_C_4_D_2_b_0_-_7_F_0_-_0_-_0_-_4_G_1_b_7_G_2_F_2_h_0_-_0_H_4_b_1_F_3_C_0_-_1_b_5_I_12_C	_9_D_2_A_6_E_2_E_4_b_1_F_7_D_1_l_5_H_5_F_7_E_2_B_6_D_4_E_4_b_1_G_4_G_2_o_2_J_3_H_0_-_6_E_2_E_4_E_4_b_1_G_5_F	0-18	2-27	DEECDbFGbGFhHbFCbIC	CEDAEEbFDlHFEBDEbGGoJHEEEbGF	0.458
6zg6_H		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_0_-_2_F_2_h_0_H_4_b_1_F_3_C_0_-_1_b_5_I_12_C	_6_E_8_D_3_D_10_C_5_E_0_-_6_E_4_F_0_b_1_G_6_E_7_F_0_-_4_E_0_-_7_C_11_C_6_C_0_-_5_E_5_C	0-18	9-25	DEECDbFGbGFhHbFCbIC	CEFGEbEGGEDDCEEFbGEFECCCEC	0.618
6ck1_A		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_0_-_1_b_5_I_12_C	_2_D_3_G_2_G_13_B_6_C_0_-_4_D_7_D_0_-_4_E_6_E_0_-_3_E_0_-_4_F_17_C_2_E_0_b_1_E_5_E	0-18	20-35	DEECDbFGbGFhHbFCbIC	JEHDbEEDDGFEEdCCFFAEDGGBCDDEEEFCEbEEJ	0.557
3zmn_A		_0_D_0_-_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_1_b_5_I	_4_D_6_C_1_E_8_E_21_F_2_C_0_-_2_C_5_E_0_-_9_F_3_F_0_-_4_G_0_c_17_B_4_F_0_-_14_K	0-17	5-19	DEECDbFGbGFhHbFCbIC	AEbAFDCEEFCCEFFGcBFK	0.535
8bou_B		_0_D_4_E_8_E_7_C_4_D_0_-_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_0_-_4_b_1_F_3_C_1_b_5_I_12_C	_4_C_9_D_4_D_3_D_22_E_5_B_0_-_13_F_2_G_0_-_2_G_6_I_0_-_5_H_7_d_2_c_3_D_3_E_1_d_12_G_5_D	0-18	1-18	DEECDbFGbGFhHbFCbIC	CCDDDEBFGGIHdcDEdGDdcJHinCdjBhkBfldBBkAAnoAAAilAAAcAkjiCCfCCGGCABbF	0.632
6ikm_k		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_0_-_1_b_5_I_12_C	_5_B_1_B_6_B_10_B_4_E_4_b_1_B_2_B_0_-_10_D_9_C_0_-_5_E_0_-_11_D_6_D_20_E_4_b_1_H_4_C	0-18	6-22	DEECDbFGbGFhHbFCbIC	CBGbBBBBBBEbBBDCEDDEbHCE	0.529
7owg_Y		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_0_-_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_0_-_1_b_5_I_12_C	_4_E_4_F_8_E_8_D_4_D_1_b_5_E_7_D_4_E_0_-_3_E_4_F_0_-_6_F_0_-_4_E_4_C_9_D_0_-_6_E_7_D	0-18	49-65	DEECDbFGbGFhHbFCbIC	fcCBnAAkGfEnCfjcngnAkclhjifbhcemfikhglkmgjlhdkFBCEFEDDbEDEEFFECDEDDBBCEECDE	0.593
8tpa_L		_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_1_b_5_I	_0_C_2_C_0_-_5_F_7_E_0_-_6_C_13_D_0_-_3_E_4_b_1_F_6_A_0_-_3_E	3-17	0-10	DEECDbFGbGFhHbFCbIC	CCFECDEbFAE	0.500
1bd2_D		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_1_b_5_I_12_C	_4_D_4_F_6_F_6_F_4_C_0_-_2_E_4_E_4_b_1_G_5_B_0_-_3_E_0_-_8_D_5_D_0_-_16_A_3_C	0-18	1-15	DEECDbFGbGFhHbFCbIC	ADFFFCEEbGBEDDACGc	0.553
8gvi_A		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_1_b_5_I_0_-_12_C	_0_D_4_B_10_F_5_F_5_B_1_b_1_D_4_E_4_b_0_-_2_F_0_-_7_B_0_-_3_E_8_C_0_-_9_E_16_A_5_B	0-18	0-15	DEECDbFGbGFhHbFCbIC	DBFFBbDEbFBECEABBEbb	0.527
8w9j_H		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_0_-_0_-_4_G_0_-_1_b_7_G_2_F_0_-_2_h_0_H_4_b_1_F_3_C_1_b_5_I_12_C	_0_C_3_B_5_B_1_C_0_-_3_b_1_F_6_F_4_C_7_E_4_E_4_b_1_G_16_D_8_D_0_-_5_J_8_b_5_B_3_B_0_-_2_J_9_A	0-18	0-19	DEECDbFGbGFhHbFCbIC	CBBCbFFCEEbGDDJbBBJAAbAA	0.571
7ox3_B		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_0_-_2_F_0_-_2_h_0_H_4_b_1_F_3_C_0_-_0_-_0_-_1_b_5_I_12_C	_0_D_4_E_9_D_0_-_6_D_0_-_12_E_2_E_4_b_1_G_5_B_3_E_7_D_3_d_3_J_0_-_4_E_2_B_3_B_3_A_5_H_1_e_3_F_2_F	0-18	0-20	DEECDbFGbGFhHbFCbIC	DEDDEEbGBEDdJEBBAHeFF	0.530
5d2n_D		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_0_-_3_C_1_b_5_I	_0_D_4_E_8_F_6_E_4_B_0_-_2_D_5_E_4_b_1_G_10_E_0_-_8_E_0_-_7_E_15_B_3_D_0_b_1_I	0-17	0-15	DEECDbFGbGFhHbFCbIC	DEFEBDEbGEEEBDbIc	0.663
8e1u_F		_0_D_4_E_8_E_7_C_4_D_0_-_0_-_2_b_7_F_0_-_4_G_0_-_1_b_0_-_0_-_7_G_2_F_2_h_0_H_4_b_0_-_0_-_1_F_0_-_3_C_1_b_5_I_12_C	_7_B_3_E_2_E_10_C_10_B_1_j_4_c_2_b_9_E_2_B_9_I_0_k_8_b_1_b_1_b_0_I_0_-_1_d_0_-_15_d_11_c_3_C_5_E_4_n_2_C_0_-_2_J_1_B	0-18	5-29	DEECDbFGbGFhHbFCbIC	mlkAdBEECBjcbEBIkbbbIddcCEnCJBfbBBBBEEBFIDccCjbfgkbbEGAHEIEECcgBAgejADckFCiAAbbjHCfeBBBcBiccbpcjfesfle	0.417
6ug9_L		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_0_-_2_F_0_-_2_h_0_H_4_b_1_F_0_-_3_C_0_-_1_b_5_I_12_C	_0_C_2_C_5_F_7_D_6_D_3_A_7_E_2_E_4_b_1_F_6_B_2_D_7_D_3_d_2_J_0_-_4_E_2_A_4_D_9_I_0_c_4_F_7_E	0-18	0-21	DEECDbFGbGFhHbFCbIC	CCFDDAEEbFBDDdJEADIcFE	0.514
6tv9_F		_0_D_4_E_8_E_7_C_0_-_4_D_2_b_0_-_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_0_-_0_-_1_b_5_I_12_C	_7_D_6_E_5_E_5_D_3_b_1_C_12_b_7_B_2_D_5_E_0_-_4_F_4_E_0_-_5_E_0_-_7_D_5_D_5_E_6_D_0_b_1_E_4_F	0-18	16-35	DEECDbFGbGFhHbFCbIC	EEEDEEFAEEEAAFEEDEEDbCbBDEFEEDDEDbEFEd	0.587
4p23_A		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_0_-_2_F_2_h_0_H_4_b_1_F_0_-_3_C_1_b_5_I	_2_D_4_F_6_F_6_F_4_C_0_-_2_E_4_E_4_b_1_G_6_A_3_E_0_-_8_E_0_-_7_E_15_B_3_D_0_b_1_I	0-17	1-17	DEECDbFGbGFhHbFCbIC	CDFFFCEEbGAEEEBDbIb	0.661
6urh_H		_0_D_4_E_8_E_7_C_0_-_0_-_4_D_2_b_7_F_4_G_1_b_7_G_0_-_0_-_0_-_2_F_2_h_0_H_4_b_0_-_1_F_3_C_1_b_0_-_0_-_5_I_0_-_12_C	_0_C_3_B_5_G_7_F_5_G_7_b_9_B_1_b_3_D_5_E_4_b_1_G_4_B_2_B_3_C_3_D_0_-_8_D_3_b_0_A_2_J_4_C_0_b_5_B_3_A_5_I_0_b_6_E	0-18	0-26	DEECDbFGbGFhHbFCbIC	CBGFGbBbDEbGBBCDDbAJCbBAIbEbE	0.449
4jy6_C		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_0_-_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_0_-_0_-_1_b_5_I_12_C	_5_D_7_G_6_D_12_B_9_D_4_b_0_-_1_H_3_A_0_-_4_G_8_D_3_d_3_J_0_-_4_D_7_B_3_A_5_H_1_c_5_F_2_F	0-18	1-19	DEECDbFGbGFhHbFCbIC	CDGDBDbHAGDdJDBAHcFF	0.568
6kqt_A		_0_D_0_-_0_-_4_E_0_-_8_E_0_-_7_C_4_D_2_b_7_F_4_G_0_-_0_-_1_b_7_G_2_F_2_h_0_H_4_b_0_-_1_F_0_-_3_C_1_b_5_I_12_C	_7_D_3_B_3_B_9_E_6_B_5_D_12_J_4_C_2_C_0_-_15_H_4_G_2_E_10_F_5_c_3_G_2_E_0_-_1_G_0_e_6_f_1_F_2_B_6_C_0_-_1_A_2_B	0-18	14-37	DEECDbFGbGFhHbFCbIC	kmbjdmAAibqoCeDBBEBDJCCHGEFcGEGefFBCABBCBBBABBCABBCBCBD	0.465
8jb5_A		_0_D_4_E_0_-_8_E_7_C_0_-_4_D_2_b_7_F_4_G_1_b_0_-_0_-_7_G_2_F_0_-_0_-_0_-_2_h_0_H_4_b_1_F_3_C_1_b_5_I_12_C	_3_C_5_C_6_c_4_C_4_C_8_D_4_D_1_c_0_E_2_F_3_b_1_B_3_C_3_E_7_F_5_F_5_E_2_e_1_i_9_G_0_-_2_G_4_F_0_-_4_F_7_D	0-18	95-118	DEECDbFGbGFhHbFCbIC	fkomADkEmsjlBglCClkbAADHqkebckfbAelhEkbDEEcFlFblbEBCAiDDlpqBBGEnBBllbkAAgjAkBBlCCDCBBBBBAbBIjBJCCcCCDDcEFbBCEFFEeiGGFFDGIHHkgAKFIEbDADcbCDCDEEDcCfADDDEADDbDDDEADDADDAAADDADDADDCCDDBBDEBCCDDDDDDDDDEBDDCD	0.485
3gkw_L		_0_D_4_E_8_E_7_C_4_D_0_-_2_b_7_F_4_G_1_b_7_G_0_-_2_F_0_-_2_h_0_H_4_b_1_F_3_C_1_b_5_I_12_C	_0_C_2_D_4_F_12_E_6_D_3_A_0_-_7_E_2_E_4_b_2_E_6_A_3_E_6_D_3_c_3_J_0_-_4_B_5_D_0_-_9_I_5_B	0-18	0-18	DEECDbFGbGFhHbFCbIC	CDFEDAEEbEAEDcJBDIBB	0.590
4mqs_B		_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_1_b_5_I_12_C	_0_C_4_A_5_G_6_b_1_F_6_F_0_-_4_C_7_E_0_-_4_E_4_b_1_G_0_-_1_b_2_B_3_D	2-18	0-13	DEECDbFGbGFhHbFCbIC	CAGbFFCEEbGbBD	0.496
6pk8_A		_0_D_0_-_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_0_-_0_-_0_-_0_-_2_F_2_h_0_H_4_b_1_F_0_-_3_C_0_-_1_b_5_I_0_-_12_C	_0_D_3_A_5_G_8_E_5_F_5_B_1_b_3_D_3_E_4_b_1_G_6_C_3_D_4_C_2_D_4_F_0_-_7_E_0_-_6_D_3_A_7_E_2_E_4_b_1_F_8_A_3_F	0-18	0-24	DEECDbFGbGFhHbFCbIC	DAGEFBbDEbGCDCDFEDAEEbFAF	0.471
7y22_Y		_0_D_4_E_8_E_7_C_4_D_0_-_0_-_2_b_7_F_0_-_0_-_0_-_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_1_b_5_I_12_C	_1_D_2_D_19_D_7_D_4_E_6_f_1_k_1_c_2_D_2_D_19_C_2_A_13_D_6_b_1_E_7_E_0_-_14_H_0_-_2_F_26_D_0_-_2_E_2_C	0-18	12-32	DEECDbFGbGFhHbFCbIC	FBAAGbFFBBccDDDDEfkcDDCADbEEHFDECBDDDAAFHDFEIJGGFJCEABCGCJFEIFI	0.549
7ud5_N		_0_D_4_E_0_-_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_1_b_5_I_12_C	_7_D_5_D_9_B_2_E_8_C_4_C_0_-_11_C_5_D_0_-_4_E_7_C_0_-_10_E_0_-_5_E_4_D_3_c_31_C_8_C	0-18	6-21	DEECDbFGbGFhHbFCbIC	BDEFABDDBECCCDECEEDcCCCDEb	0.518
4f9l_C		_0_D_0_-_4_E_8_E_0_-_7_C_4_D_2_b_7_F_0_-_0_-_0_-_0_-_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_1_b_5_I_0_-_12_C	_0_C_10_G_7_E_5_E_3_A_8_D_2_F_3_b_1_F_7_A_3_A_9_B_3_B_4_F_0_-_9_E_5_F_0_-_6_B_1_b_3_E_4_E_4_b_1_G_9_A_5_D	0-18	0-23	DEECDbFGbGFhHbFCbIC	CGEEADFbFAABBFEFBbEEbGAD	0.546
7bup_C		_0_D_0_-_4_E_8_E_0_-_0_-_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_0_-_0_-_4_b_1_F_3_C_1_b_0_-_5_I_12_C	_0_D_3_i_5_E_3_F_5_G_0_b_2_C_3_E_0_g_7_E_5_F_0_-_6_F_9_E_0_j_4_E_4_E_4_E_8_b_1_D_3_E_0_j_3_F_2_H_3_F	0-18	0-23	DEECDbFGbGFhHbFCbIC	DiEFGbCEgEFFEjEEEbDEjFHF	0.482
3zx1_A		_0_D_4_E_0_-_8_E_0_-_0_-_7_C_0_-_4_D_2_b_7_F_0_-_4_G_1_b_7_G_0_-_2_F_0_-_2_h_0_H_0_-_4_b_0_-_0_-_0_-_1_F_3_C_1_b_5_I_12_C	_12_F_6_E_6_e_4_E_9_I_12_e_5_C_2_A_2_D_0_-_2_F_6_D_3_F_0_-_2_H_2_B_4_F_4_F_0_-_16_H_20_H_7_b_2_h_2_B_11_C_4_F_5_D_0_-_4_G_2_C	0-18	7-32	DEECDbFGbGFhHbFCbIC	bKEDGBbFEeEIeCADFDFHBFFHHbhBCFDGCACEFdG	0.443
4nyl_F		_7_C_4_D_2_b_7_F_4_G_1_b_7_G_0_-_2_F_2_h_0_H_4_b_1_F_3_C_1_b_5_I_12_C	_0_C_2_C_0_-_5_F_7_E_0_-_6_D_3_A_7_D_0_-_3_E_4_b_1_F_11_D_0_-_4_A_9_B	3-18	0-12	DEECDbFGbGFhHbFCbIC	CCFEDADEbFDAB	0.497
4x9g_B		_0_D_0_-_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_1_b_5_I	_4_B_3_A_5_F_6_B_7_B_2_C_4_b_1_G_4_G_1_A_3_D_2_C_0_-_5_G_0_-_5_E_10_C_4_b_1_G	0-17	29-45	DEECDbFGbGFhHbFCbIC	FDCDDBCbcCCBEABBAGABBbGBABABABAFBBCbGGADCGECbGJ	0.593
6zgh_B		_0_D_4_E_8_E_0_-_7_C_0_-_4_D_2_b_7_F_4_G_1_b_0_-_7_G_2_F_0_-_2_h_0_H_4_b_1_F_3_C_1_b_5_I_0_-_12_C	_16_F_1_H_5_E_4_h_7_C_10_C_25_D_7_b_7_D_11_J_0_b_11_c_9_F_14_B_37_B_0_-_12_J_0_-_20_E_0_-_0_-_2_H_10_A_8_B	0-18	13-32	DEECDbFGbGFhHbFCbIC	CEDAFDENNIHFIFHEhCCDbDJbcFBBJEHABDDCCCAABBDJAdufeAmbjdnndxABJDADBBEAe	0.539
6mtt_H		_0_D_0_-_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_0_-_2_F_2_h_0_H_4_b_1_F_3_C_1_b_0_-_0_-_5_I_0_-_12_C	_0_C_3_B_5_G_8_D_3_F_4_C_1_b_3_E_4_E_4_b_1_G_10_C_3_D_0_-_8_D_3_b_4_J_4_C_0_b_5_B_3_A_5_I_0_b_6_E	0-18	0-22	DEECDbFGbGFhHbFCbIC	CBGDFCbEEbGCDDbJCbBAIbEbE	0.581
4fca_A		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_0_-_0_-_2_F_2_h_0_H_4_b_1_F_0_-_3_C_1_b	_0_D_20_F_5_D_5_D_10_D_0_-_2_D_5_E_0_-_7_F_2_A_10_d_16_B_2_f_6_l_9_b_6_E_7_A_2_D_4_c	0-16	0-17	DEECDbFGbGFhHbFCbIC	DFDDDDEFAdBflbEADcfjbjcedfebdcegbfAII	0.546
8c8l_D		_0_D_4_E_0_-_8_E_0_-_7_C_4_D_0_-_0_-_0_-_0_-_0_-_2_b_0_-_7_F_0_-_4_G_0_-_0_-_1_b_0_-_7_G_2_F_2_h_0_H_0_-_4_b_1_F_3_C_0_-_1_b_0_-_5_I_12_C	_8_E_2_F_5_C_12_E_1_b_21_C_12_D_1_B_4_c_6_c_0_B_2_B_5_b_2_A_1_C_6_C_12_I_0_d_10_H_1_b_3_H_19_G_3_D_2_f_10_H_7_K_6_b_0_H_2_A_6_I_4_b_1_d_4_A_3_C	0-18	33-66	DEECDbFGbGFhHbFCbIC	BADCBBFgBfCebCHHbCAACbDCCBAbAcEBBEFCEbCDBccBBbACCIdHbHGDfHKbHAIbdACbCCCBFbCAFAebCFABAAGIBBbbbFbFGCbAFAccAGICAFbAbCAdFFFH	0.379
7su9_D		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_0_-_3_C_1_b_5_I	_0_D_4_E_7_G_6_E_4_A_0_-_4_B_6_E_4_b_1_H_13_E_0_-_8_E_0_-_4_E_15_B_3_D_0_b_1_I	0-17	0-15	DEECDbFGbGFhHbFCbIC	DEGEABEbHEEEBDbIb	0.620
