4pk1_A		_0_B_2_D_4_E_5_A_4_A_0_-_1_E_0_-_6_D_0_-_3_A_0_-_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_0_-_15_D_9_I	_16_C_3_D_6_E_5_A_7_A_3_C_5_E_4_F_5_E_3_E_5_C_5_B_15_D_5_D_5_D_11_B_2_E_3_D_0_-_6_E_10_B_2_E_4_E	0-17	18-39	BDEAAEDAEEFAEDcJDId	FdlGGFmGGEADDDGEEECDEAACEFEECBDDDBEDEBEE	0.572
7xxa_A		_0_B_2_D_4_E_0_-_0_-_5_A_4_A_1_E_6_D_3_A_7_E_0_-_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D	_4_C_2_C_9_D_2_b_1_f_2_C_0_-_2_E_2_C_0_-_13_E_13_b_6_D_5_D_8_A_24_E_8_C_0_-_2_E_4_B	0-16	4-20	BDEAAEDAEEFAEDcJDId	bcbcCCDbfCECEbDDAECEB	0.578
7lyv_L		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_0_-_8_F_6_A_3_E_6_D_3_c_3_J_0_-_0_-_15_D_9_I_0_d	_0_C_2_D_4_F_0_-_0_-_8_D_6_D_0_-_5_E_2_E_4_b_1_F_2_A_3_E_6_D_3_d_2_J_4_E_2_A_4_D_9_I_0_e	0-18	0-18	BDEAAEDAEEFAEDcJDId	CDFDDEEbFAEDdJEADIeFE	0.753
7kdd_E		_5_A_4_A_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D	_0_A_4_B_4_F_11_D_0_-_6_C_14_D_2_F_0_-_8_E_7_B_0_-_0_-_2_D	3-16	0-9	BDEAAEDAEEFAEDcJDId	ABFDCDFEBD	0.574
4hgm_A		_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I	_0_D_0_-_2_C_5_G_5_H_7_A_6_E_4_E_4_b_2_G_4_B_3_E	6-17	0-10	BDEAAEDAEEFAEDcJDId	DCGHAEEbGBE	0.651
2wvy_A		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_0_-_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I	_15_A_1_D_12_F_11_I_4_D_4_E_3_F_6_E_5_E_0_b_1_E_12_F_5_D_4_B_3_C_0_-_0_-_3_E_7_G	0-17	2-18	BDEAAEDAEEFAEDcJDId	cDADFIDEFEEbEFDBCEGjlCkAACBAAcgmAjjfogfAAcgjckbfkhACDDFABdGb	0.600
8jyo_A		_0_B_0_-_2_D_4_E_5_A_4_A_1_E_6_D_3_A_0_-_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_0_-_15_D_0_-_0_-_9_I_0_d	_5_A_10_G_5_D_7_D_0_-_6_F_8_E_4_C_29_C_7_H_2_H_13_G_7_F_7_D_1_H_5_E_4_h_7_H_7_A_25_D_9_b_5_C_14_H_1_e	0-18	1-23	BDEAAEDAEEFAEDcJDId	AAGDDFECCHHGFDHEhHADbCHedFBAABHDHADGDBCAAEEBJCdfpiCmbidoodxIJBACCCAbAA	0.507
7ryu_H		_2_D_4_E_5_A_4_A_1_E_6_D_3_A_0_-_7_E_0_-_2_E_0_-_8_F_0_-_6_A_3_E_6_D_3_c_3_J_15_D_0_-_0_-_0_-_9_I_0_d	_0_D_0_-_3_A_5_G_7_F_5_G_5_B_4_b_0_E_0_b_1_E_4_b_1_G_4_b_3_C_3_D_8_G_0_-_7_J_4_C_0_b_5_B_3_A_5_I_0_d	1-18	0-22	BDEAAEDAEEFAEDcJDId	DAGFGBbEbEbGbCDGJCbBAIdEbE	0.475
6v6w_J		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_0_-_0_-_15_D_9_I_0_d	_0_B_3_C_5_F_0_-_0_-_8_E_6_D_3_A_7_E_2_E_9_E_6_A_3_D_7_D_3_c_3_J_5_E_2_A_4_D_9_I_0_d	0-18	0-18	BDEAAEDAEEFAEDcJDId	BCFEDAEEEADDcJEADIdFE	0.816
4zoy_A		_0_B_2_D_4_E_5_A_0_-_4_A_1_E_6_D_3_A_0_-_7_E_0_-_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I_0_d	_0_B_6_E_6_F_8_F_0_b_7_B_6_E_6_E_4_F_8_G_5_E_8_E_4_E_4_F_6_E_5_E_4_D_3_c_9_D_12_E_5_E_0_b	0-18	0-21	BDEAAEDAEEFAEDcJDId	BEFFbBEEFGEEEFEEDcDEEbDDEEDEEbEDDbDED	0.574
8tu9_B		_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I	_0_G_8_D_0_-_8_C_0_-_11_G_0_-_4_D_9_D_0_-_7_G_0_-_5_G	5-17	0-7	BDEAAEDAEEFAEDcJDId	GDCGDDGGmnpmmcnbhcnpmchp	0.459
7koe_G		_0_B_2_D_0_-_4_E_5_A_4_A_0_-_0_-_1_E_6_D_3_A_7_E_0_-_2_E_8_F_6_A_3_E_6_D_3_c_0_-_0_-_3_J_0_-_15_D_9_I_0_d	_0_A_2_C_3_j_4_C_15_A_0_-_1_e_3_c_6_G_1_C_4_C_12_C_1_l_2_B_4_B_10_C_5_B_2_C_6_d_12_H_5_e_5_H_0_b_6_D_4_G_0_d	0-18	0-24	BDEAAEDAEEFAEDcJDId	ACjCAecGCCClBBCBCdHeHbDGdgcIABcoggdkjid	0.454
4q29_A		_4_A_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I	_0_A_2_D_11_F_3_A_8_G_1_E_0_-_0_-_2_E_3_C_0_-_0_-_5_D_5_G	4-17	0-9	BDEAAEDAEEFAEDcJDId	ADFAGEECDGk	0.559
4qaw_B		_0_B_0_-_2_D_4_E_5_A_4_A_1_E_6_D_3_A_0_-_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_0_-_15_D_9_I	_5_E_15_i_7_D_7_G_0_-_2_G_5_G_5_F_6_A_3_A_4_E_3_G_13_C_4_C_1_C_10_C_0_-_6_G_4_I_5_F_2_H	0-17	22-40	BDEAAEDAEEFAEDcJDId	JDcgElEbEEnBiFbccEbeEjEiDGGGFAAEGCCCCGIFHHGH	0.528
4ehc_A		_0_B_2_D_4_E_5_A_0_-_4_A_0_-_1_E_6_D_3_A_0_-_0_-_7_E_0_-_0_-_2_E_8_F_6_A_3_E_6_D_0_-_3_c_3_J_15_D_9_I_0_-_0_d	_11_C_1_B_3_D_1_A_5_D_3_B_2_d_7_F_3_I_1_A_9_I_3_c_8_C_11_b_2_d_0_D_4_C_8_C_5_E_5_C_9_B_0_c_0_-_12_E_5_E_7_B_8_d	0-18	1-26	BDEAAEDAEEFAEDcJDId	cCBDADBdFIAIcCbdDCCECBcEEBdCC	0.435
7c72_A		_0_B_2_D_4_E_5_A_0_-_4_A_1_E_6_D_3_A_0_-_7_E_2_E_8_F_6_A_0_-_0_-_3_E_6_D_0_-_3_c_3_J_15_D_0_-_9_I_0_d	_1_D_3_F_5_F_10_G_2_J_4_G_2_E_6_D_7_B_18_B_5_E_4_E_4_C_6_A_4_B_2_F_6_E_5_E_14_E_0_-_5_F_16_D_13_f_4_E_8_d	0-18	15-38	BDEAAEDAEEFAEDcJDId	eEGbGCbEGDAGIJbDFFGJGEDBBEECABFEEEFDfEdlDkDfbcffEiEl	0.488
6jpl_A		_0_B_2_D_4_E_5_A_0_-_4_A_1_E_6_D_3_A_7_E_2_E_8_F_6_A_0_-_0_-_0_-_3_E_6_D_0_-_3_c_3_J_15_D_0_-_9_I_0_d	_5_E_4_D_4_D_8_I_2_G_4_D_4_E_6_E_5_E_3_E_5_E_5_F_4_E_3_H_5_I_6_F_4_E_4_D_10_D_0_g_9_F_2_E_3_E_5_E_1_c	0-18	12-36	BDEAAEDAEEFAEDcJDId	EDEEFCEEebAEEDDIGDEEEEEFEHIFEDDgFEEEcDbDFGGFFFFEDBIGHIFFEFEGGBEdGFFCDFFGFGHHGEbBBACGGGHFEGHIGE	0.451
5dgh_A		_0_B_0_-_0_-_2_D_0_-_0_-_4_E_0_-_5_A_0_-_0_-_4_A_1_E_6_D_3_A_7_E_2_E_0_-_8_F_6_A_3_E_6_D_3_c_3_J_15_D_0_-_0_-_9_I	_0_E_2_c_2_i_5_D_2_e_2_b_5_C_7_j_2_A_5_d_2_i_7_C_11_B_3_C_2_C_2_D_8_B_2_b_3_G_0_-_2_E_10_D_0_-_6_G_4_F_18_A_4_k_3_H	0-17	0-25	BDEAAEDAEEFAEDcJDId	EciDebCjAdiCBCCDBbGEDGFAkHHn	0.370
1b2w_H		_0_B_2_D_4_E_5_A_0_-_4_A_1_E_0_-_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D	_3_A_1_C_6_E_6_B_1_c_2_C_6_E_4_b_1_C_2_A_11_D_8_C_14_H_6_A_8_B_10_F_5_c_3_E_4_B	0-16	4-22	BDEAAEDAEEFAEDcJDId	AAEcACEBcCEbCADCHABFcEB	0.641
3cka_A		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I	_2_F_6_E_5_E_5_F_6_G_4_E_5_F_5_E_5_F_5_E_5_F_5_E_5_F_5_D_0_-_7_E_4_E_3_G	0-17	3-19	BDEAAEDAEEFAEDcJDId	EHFFEEFGEFEFEFEFDEEGGFEEGEBh	0.623
4x9g_B		_0_B_0_-_2_D_0_-_4_E_5_A_0_-_4_A_1_E_6_D_3_A_7_E_0_-_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_0_-_0_-_9_I	_5_B_4_A_1_B_8_A_5_B_2_A_4_B_3_A_5_F_6_B_7_B_2_C_4_b_1_G_4_G_1_A_3_D_2_C_0_-_5_G_5_E_10_C_4_b_1_G	0-17	23-45	BDEAAEDAEEFAEDcJDId	FDCDDBCbcCCBEABBAGABBbGBABABABAFBBCbGGADCGECbGJ	0.538
3ml0_B		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_0_-_0_-_8_F_0_-_6_A_3_E_6_D_3_c_3_J_15_D_9_I_0_d	_3_B_1_B_5_G_6_B_4_B_1_F_7_F_0_-_4_E_4_F_5_j_4_g_6_F_4_C_5_A_10_B_7_A_2_b_2_B_5_D_0_-_22_c	0-18	5-24	BDEAAEDAEEFAEDcJDId	DEGGBBBGBBFFEFjgFCABAbBDcdffbjbcimDCEDdBc	0.548
6pfz_D		_0_B_0_-_2_D_4_E_0_-_5_A_4_A_0_-_0_-_0_-_1_E_0_-_6_D_0_-_3_A_0_-_7_E_2_E_0_-_8_F_0_-_6_A_0_-_3_E_6_D_3_c_3_J_15_D_0_-_9_I_0_-_0_-_0_d	_2_C_1_F_4_E_2_E_2_C_3_B_12_A_4_j_4_D_3_j_4_E_11_k_2_D_3_C_6_B_3_B_3_C_3_B_2_d_23_B_6_B_5_A_4_l_13_D_2_F_2_e_0_-_4_D_2_A_10_H_4_H_4_j_4_c	0-18	6-37	BDEAAEDAEEFAEDcJDId	DkEgdgCFEECBAjDjEkDCBBCBdBBAlDFeDAHHjckACBcCkCc	0.358
7opi_A		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_0_-_7_E_2_E_8_F_6_A_0_-_3_E_6_D_3_c_3_J_0_-_15_D_9_I_0_-_0_-_0_d	_4_E_10_D_2_D_7_C_16_B_2_B_4_F_3_H_4_J_3_F_3_E_4_E_10_B_20_F_5_F_8_E_2_b_1_F_2_F_4_E_6_G_4_l_5_i_4_c	0-18	20-43	BDEAAEDAEEFAEDcJDId	FDDGHDDGHCDGBAHGddGHEDDCBBFHJFEEBFFEbFFEGlicGEHGFFEDFFFEEFEEEAFCDEmdBhil	0.494
3j16_I		_4_A_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I_0_d	_0_A_3_C_7_F_11_A_0_-_4_D_12_F_4_A_5_A_5_D_16_c_0_-_0_-_0_-_3_d	4-18	0-10	BDEAAEDAEEFAEDcJDId	ACFADFAADcd	0.500
8jb5_A		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_0_-_0_-_0_-_3_A_0_-_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_0_-_9_I	_2_C_7_D_10_C_9_D_6_E_2_E_9_D_6_c_2_C_8_f_1_A_12_D_2_D_8_D_2_E_4_A_2_D_2_D_1_b_6_D_2_D_8_D_2_E	0-17	136-158	BDEAAEDAEEFAEDcJDId	fkomADkEmsjlBglCClkbAADHqkebckfbAelhEkbDEEcFlFblbEBCAiDDlpqBBGEnBBllbkAAgjAkBBlCCDCBBBBBAbBIjBJCCcCCDDcEFbBCEFFEeiGGFFDGIHHkgAKFIEbDADcbCDCDEEDcCfADDDEADDbDDDEADDADDAAADDADDADDCCDDBBDEBCCDDDDDDDDDEBDDCD	0.518
7dmp_A		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_8_F_6_A_0_-_3_E_6_D_3_c_3_J_15_D	_0_A_13_C_5_F_2_H_5_F_2_H_5_F_2_H_5_E_6_E_6_F_2_A_3_C_3_D_10_D_0_-_3_D_11_D	0-16	0-16	BDEAAEDAEEFAEDcJDId	ACFHFHFHEEFACDDDD	0.587
6vkf_A		_0_B_2_D_0_-_4_E_5_A_4_A_0_-_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I	_3_D_4_D_1_b_5_B_8_A_5_A_1_b_5_E_4_E_6_C_3_C_3_D_3_A_5_A_3_C_2_E_3_b_3_J_0_-_6_J	0-17	5-23	BDEAAEDAEEFAEDcJDId	lhhAADDbBAAbEECCDAACEbJJ	0.646
6ikm_k		_0_B_2_D_4_E_5_A_4_A_1_E_0_-_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I	_1_B_5_B_1_B_6_B_10_B_4_E_4_b_1_B_2_B_10_D_9_C_5_E_11_D_6_D_20_E_4_b_1_H_4_C_3_E	0-17	5-23	BDEAAEDAEEFAEDcJDId	CBGbBBBBBBEbBBDCEDDEbHCE	0.655
2wan_A		_0_B_2_D_4_E_0_-_5_A_4_A_0_-_1_E_6_D_3_A_0_-_0_-_7_E_2_E_8_F_0_-_6_A_0_-_3_E_0_-_6_D_3_c_3_J_15_D_9_I_0_d	_2_C_2_G_2_H_6_J_4_G_4_C_16_H_9_D_2_D_1_A_1_c_1_b_7_C_3_F_5_F_8_C_1_A_1_b_0_F_6_F_4_C_9_b_0_-_2_A_0_-_3_c	0-18	8-31	BDEAAEDAEEFAEDcJDId	HJDAEDbbCGHJGCHDDAcbCFFCAbFFCbAcbbCddbgCBFblEdmCckCBggbBgmDbcdlcfBDbECEAACF	0.423
8fzp_B		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_0_-_8_F_6_A_3_E_6_D_3_c_3_J_0_-_0_-_15_D_9_I_0_d	_0_B_3_D_4_F_4_A_4_A_1_E_6_D_3_A_7_E_2_E_4_b_1_F_6_A_3_E_6_D_3_e_1_J_4_E_2_B_3_D_9_I_0_d	0-18	0-21	BDEAAEDAEEFAEDcJDId	BDFAAEDAEEbFAEDeJEBDIdFEc	0.814
6jyx_B		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_0_-_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D	_18_E_8_D_2_D_3_B_2_B_5_D_2_D_9_C_4_C_8_D_2_D_9_D_2_D_8_D_2_D_0_-_9_D_2_D	0-16	10-26	BDEAAEDAEEFAEDcJDId	DEADDAEbEEEDDBBDDCCDDDDDDDDBBA	0.639
6tmf_F		_0_B_2_D_0_-_4_E_0_-_5_A_4_A_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D	_6_B_2_D_4_F_5_E_1_c_2_C_3_C_3_E_3_D_12_D_4_E_6_C_8_G_0_-_8_D_5_D_0_b_0_-_0_D	0-16	7-23	BDEAAEDAEEFAEDcJDId	bbBbiAABDFEcCCEDDECGDDbD	0.652
8tpa_L		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_0_-_8_F_6_A_3_E	_0_C_2_C_5_F_0_-_0_-_7_E_6_C_0_-_13_D_3_E_4_b_1_F_6_A_3_E	0-12	0-10	BDEAAEDAEEFAEDcJDId	CCFECDEbFAE	0.692
6tav_A		_0_B_2_D_4_E_5_A_4_A_1_E_0_-_6_D_3_A_0_-_7_E_0_-_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I	_10_B_3_B_4_F_10_B_27_A_6_E_0_b_15_B_4_B_8_B_4_F_2_A_6_F_10_E_5_D_5_D_8_E_0_-_21_G_6_C_10_I	0-17	16-35	BDEAAEDAEEFAEDcJDId	DCCGBCJIDAGGHFGGBBFBAEbBBBFAFEDDEGCIIJIFGAABIcfgDIGBBEBHABAAHCCBDJHFccnnkkbknkjAAmlmEDDHJCEDBgEEBCC	0.637
3d6e_B		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I	_0_B_9_B_5_B_0_-_5_C_12_G_2_G_0_-_7_F_10_F_5_G_7_C_9_G_2_E_0_-_2_E_8_G_3_I	0-17	0-14	BDEAAEDAEEFAEDcJDId	BBBCGGFFGCGEEGI	0.556
7wg3_H		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_0_-_8_F_6_A_3_E_6_D_3_c_0_-_3_J_15_D_0_-_0_-_0_-_9_I_0_d	_0_C_3_B_5_G_0_-_3_b_1_F_5_F_6_B_7_E_4_E_4_b_1_H_2_D_3_D_7_D_3_b_0_A_2_J_4_C_0_b_4_C_3_A_5_I_0_b	0-18	0-22	BDEAAEDAEEFAEDcJDId	CBGbFFBEEbHDDDbAJCbCAIbFbF	0.510
7ua8_H		_0_B_0_-_0_-_2_D_4_E_5_A_4_A_0_-_1_E_0_-_0_-_6_D_0_-_3_A_0_-_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I	_3_B_5_G_3_b_2_E_5_F_6_A_8_E_0_b_1_E_4_b_1_H_4_D_3_D_5_C_2_C_5_F_7_E_6_D_3_A_7_D_3_E_0_-_9_E_6_A_3_E	0-17	1-24	BDEAAEDAEEFAEDcJDId	CBGbEFAEbEbHDDCCFEDADEEAE	0.451
3gdc_C		_0_B_2_D_0_-_4_E_5_A_4_A_1_E_6_D_3_A_0_-_7_E_2_E_0_-_8_F_6_A_3_E_6_D_3_c_0_-_3_J_0_-_15_D_0_-_0_-_9_I_0_-_0_d	_2_A_2_C_5_M_2_G_0_-_0_-_7_D_3_G_8_A_5_b_15_F_4_E_5_e_3_F_0_-_9_I_9_C_5_c_2_C_3_G_6_E_4_D_8_B_1_D_3_F_4_E_3_c	0-18	2-25	BDEAAEDAEEFAEDcJDId	cdACMGDGAbFEeFICcCGEDBDFEcG	0.430
6bzv_F		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_0_-_8_F_6_A_3_E_6_D_3_c_3_J_0_-_15_D_9_I_0_d	_0_C_2_D_4_F_4_A_2_A_1_E_6_D_3_A_7_D_3_E_4_b_1_F_6_A_3_E_6_D_3_e_1_J_4_E_8_D_9_I_0_c	0-18	0-20	BDEAAEDAEEFAEDcJDId	CDFAAEDADEbFAEDeJEDIcFE	0.840
4hkb_B		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_0_-_3_A_7_E_2_E_0_-_8_F_6_A_3_E_6_D_3_c_3_J_15_D	_0_B_5_F_9_D_6_A_0_-_2_D_3_F_7_H_4_C_3_C_11_B_3_d_6_F_9_A_5_E_6_B_0_-_0_-_2_C	0-16	0-15	BDEAAEDAEEFAEDcJDId	BFDADFHCCBdFAEBC	0.598
4ogc_A		_0_B_2_D_0_-_0_-_0_-_4_E_5_A_4_A_1_E_6_D_3_A_7_E_0_-_2_E_0_-_0_-_8_F_6_A_0_-_3_E_6_D_3_c_0_-_3_J_15_D_9_I_0_d	_4_B_20_C_0_b_3_d_4_h_8_A_6_C_2_C_3_C_17_C_2_C_4_H_5_A_2_B_0_f_20_g_3_F_4_B_8_h_5_E_5_E_4_b_5_f_0_-_4_C_0_-_0_e	0-18	39-63	BDEAAEDAEEFAEDcJDId	GHJCjAAkgbAcgdcghDhhmDlejCbCffhlihinbfjBCbdhACCCCCHABfgFBhEEbfCeBA	0.381
3j0e_H		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_0_-_2_E_8_F_6_A_0_-_3_E_0_-_6_D_3_c_3_J_15_D_0_-_9_I	_10_B_7_B_9_I_3_I_2_A_2_D_4_D_2_C_4_C_1_A_4_D_9_B_18_B_5_m_15_B_3_k_26_E_0_-_6_J_10_C_8_m_10_H	0-17	22-42	BDEAAEDAEEFAEDcJDId	EbjiBBfFjEiBCbCCAnhkDjBBIIADDCCADBBmBkEJCmHlJkGHbhIj	0.525
2qvm_A		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E	_0_C_3_D_4_H_0_-_0_-_6_H_14_D_0_-_5_G_9_F_3_A_4_A_4_F	0-12	0-9	BDEAAEDAEEFAEDcJDId	CDHHDGFAAF	0.572
8bg2_A		_0_B_2_D_0_-_4_E_5_A_4_A_1_E_6_D_0_-_3_A_7_E_2_E_8_F_6_A_0_-_3_E_6_D_0_-_0_-_3_c_3_J_0_-_15_D	_2_B_5_G_3_b_2_F_3_G_5_B_7_E_4_E_4_b_1_H_5_D_3_D_6_C_2_B_6_J_4_E_6_D_3_A_7_K_4_b_1_F_6_A_3_D	0-16	1-23	BDEAAEDAEEFAEDcJDId	DBGbFGBEEbHDDCBJEDAKbFAD	0.456
3m7j_A		_0_B_2_D_4_E_5_A_0_-_4_A_0_-_0_-_1_E_0_-_6_D_0_-_3_A_0_-_7_E_2_E_8_F_6_A_3_E_6_D_3_c_0_-_0_-_3_J_15_D_9_I	_4_B_5_D_5_D_2_D_7_D_8_C_3_D_0_b_1_D_9_c_0_D_5_J_14_B_3_B_4_C_2_D_5_C_5_C_9_C_5_C_1_b_1_C_9_C_5_J_9_D_5_G	0-17	3-28	BDEAAEDAEEFAEDcJDId	AABBDDDDCDbDcDJBBCDCCCCbCCJDG	0.462
7mhy_M		_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I	_0_C_3_B_5_G_8_E_5_F_6_B_7_E_4_E_4_b_1_G_6_C_3_E	6-17	0-11	BDEAAEDAEEFAEDcJDId	CBGEFBEEbGCE	0.757
4zgr_B		_0_B_2_D_4_E_0_-_5_A_4_A_1_E_6_D_0_-_3_A_7_E_0_-_2_E_8_F_0_-_6_A_0_-_3_E_6_D_3_c_0_-_3_J_15_D_9_I_0_d	_5_B_2_D_6_E_1_c_5_B_5_B_5_C_7_D_5_b_2_A_6_E_1_b_1_D_4_D_6_b_1_B_5_B_2_F_10_C_4_b_2_A_5_B_4_D_0_-_0_b	0-18	9-32	BDEAAEDAEEFAEDcJDId	bBAbCbEbBBDEcBBCDbAEbDDbBBFCbABDbbCC	0.531
4zb4_B		_0_B_2_D_4_E_5_A_0_-_4_A_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_0_-_15_D_0_-_9_I	_5_E_6_D_8_E_4_D_5_D_7_C_5_D_5_D_8_A_6_E_5_E_2_E_12_A_2_C_5_E_0_b_1_F_4_B_15_D_6_D_3_H	0-17	10-30	BDEAAEDAEEFAEDcJDId	lHBCIFEDEEEDEDDCDDAEEEACEbFBDDH	0.649
4kvn_H		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_0_-_8_F_6_A_3_E_6_D_3_c_3_J_15_D_0_-_0_-_9_I	_0_B_2_B_6_D_0_-_0_-_7_E_5_F_6_B_7_E_4_E_4_b_1_G_12_C_3_D_8_D_0_-_6_H_4_D_9_A_3_A_5_G	0-17	0-17	BDEAAEDAEEFAEDcJDId	BBDEFBEEbGCDDHDAAGE	0.650
2x7l_D		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_0_-_0_-_9_I_0_d	_0_C_2_D_4_F_0_-_0_-_7_E_6_D_3_A_7_E_2_E_8_G_7_B_4_D_6_D_3_c_3_H_7_E_2_B_5_B_10_H_0_d	0-18	0-18	BDEAAEDAEEFAEDcJDId	CDFEDAEEGBDDcHEBBHdFD	0.756
4wjg_W		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_0_-_0_-_7_E_0_-_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I	_0_B_6_C_5_C_5_B_8_C_24_D_5_E_4_C_1_c_9_c_4_C_3_A_2_E_9_D_0_-_25_E_13_G_1_g_24_C_16_E_4_I	0-17	0-19	BDEAAEDAEEFAEDcJDId	BCCBCDECccCAEDEGgCEIDj	0.537
6qfe_A		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D	_0_A_8_E_3_I_2_C_9_C_13_B_1_E_0_-_13_D_24_E_15_F_2_f_8_C_15_C_0_-_2_G_11_D	0-16	0-14	BDEAAEDAEEFAEDcJDId	AEICCBEDEFfCCGDk	0.591
4nc2_A		_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D	_0_D_2_D_0_-_0_-_8_D_2_D_0_-_8_D_2_D_18_D_0_-_2_D_8_D_0_-_0_-_2_D	1-16	0-9	BDEAAEDAEEFAEDcJDId	DDDDDDDDDD	0.527
2n7s_A		_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I	_0_E_4_B_0_-_3_D_1_D_0_-_4_B_5_C_0_-_6_A_0_-_7_D_0_-_3_H_0_-_2_H	2-17	0-9	BDEAAEDAEEFAEDcJDId	EBDDBCADHH	0.476
6ws6_C		_2_D_4_E_5_A_4_A_0_-_1_E_6_D_3_A_7_E_2_E_0_-_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I_0_d	_0_C_3_B_5_B_1_C_3_b_1_F_5_F_6_B_7_E_4_E_4_b_1_G_14_D_2_D_8_D_0_-_3_G_4_C_0_-_0_b	1-18	0-17	BDEAAEDAEEFAEDcJDId	CBBCbFFBEEbGDDDGCbBAFCbB	0.597
7owg_Y		_0_B_0_-_2_D_0_-_4_E_5_A_4_A_0_-_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_0_-_6_D_3_c_3_J_15_D_9_I	_7_B_5_C_4_E_4_F_8_E_8_D_4_D_1_b_5_E_7_D_0_-_4_E_3_E_4_F_6_F_4_E_4_C_9_D_0_-_6_E_7_D_3_D	0-17	47-66	BDEAAEDAEEFAEDcJDId	fcCBnAAkGfEnCfjcngnAkclhjifbhcemfikhglkmgjlhdkFBCEFEDDbEDEEFFECDEDDBBCEECDE	0.540
